Date,Open,High,Low,Close,Volume
20211013  09:55:30,108.62,108.67,108.56,108.57,501
20211013  09:55:35,108.56,108.6,108.56,108.58,194
20211013  09:55:40,108.59,108.6,108.55,108.56,94
20211013  09:55:45,108.55,108.58,108.53,108.55,206
20211013  09:55:50,108.54,108.58,108.54,108.56,140
20211013  09:55:55,108.55,108.55,108.46,108.47,216
20211013  09:56:00,108.47,108.53,108.42,108.53,229
20211013  09:56:05,108.53,108.63,108.53,108.61,195
20211013  09:56:10,108.59,108.63,108.58,108.59,269
20211013  09:56:15,108.57,108.6,108.53,108.59,103
20211013  09:56:20,108.59,108.6,108.48,108.49,507
20211013  09:56:25,108.49,108.52,108.49,108.5,188
20211013  09:56:30,108.51,108.55,108.49,108.54,120
20211013  09:56:35,108.54,108.55,108.5,108.51,167
20211013  09:56:40,108.53,108.55,108.49,108.53,133
20211013  09:56:45,108.49,108.58,108.49,108.54,218
20211013  09:56:50,108.55,108.58,108.5,108.57,148
20211013  09:56:55,108.55,108.57,108.5,108.53,108
20211013  09:57:00,108.52,108.55,108.5,108.53,166
20211013  09:57:05,108.55,108.61,108.53,108.57,185
20211013  09:57:10,108.56,108.58,108.52,108.52,105
20211013  09:57:15,108.53,108.54,108.47,108.48,247
20211013  09:57:20,108.46,108.57,108.43,108.56,742
20211013  09:57:25,108.56,108.62,108.51,108.53,303
20211013  09:57:30,108.53,108.56,108.5,108.53,46
20211013  09:57:35,108.53,108.6,108.52,108.59,112
20211013  09:57:40,108.59,108.61,108.56,108.56,135
20211013  09:57:45,108.57,108.6,108.56,108.6,131
20211013  09:57:50,108.59,108.67,108.59,108.66,232
20211013  09:57:55,108.65,108.72,108.64,108.7,468
20211013  09:58:00,108.68,108.81,108.68,108.78,619
20211013  09:58:05,108.79,108.81,108.73,108.81,427
20211013  09:58:10,108.81,108.81,108.75,108.75,417
20211013  09:58:15,108.74,108.78,108.71,108.78,188
20211013  09:58:20,108.79,108.82,108.76,108.82,259
20211013  09:58:25,108.8,108.86,108.8,108.85,215
20211013  09:58:30,108.84,108.87,108.81,108.83,254
20211013  09:58:35,108.84,108.99,108.81,108.98,1227
20211013  09:58:40,108.99,109.1,108.97,109.09,2792
20211013  09:58:45,109.09,109.15,109.06,109.08,760
20211013  09:58:50,109.09,109.16,109.08,109.11,246
20211013  09:58:55,109.12,109.17,109.11,109.13,193
20211013  09:59:00,109.13,109.14,109.06,109.08,284
20211013  09:59:05,109.06,109.12,109.04,109.12,286
20211013  09:59:10,109.12,109.15,109.1,109.14,230
20211013  09:59:15,109.15,109.18,109.14,109.15,176
20211013  09:59:20,109.16,109.18,109.12,109.18,163
20211013  09:59:25,109.16,109.18,109.12,109.16,176
20211013  09:59:30,109.15,109.18,109.12,109.16,148
20211013  09:59:35,109.15,109.24,109.15,109.23,465
20211013  09:59:40,109.23,109.24,109.2,109.23,319
20211013  09:59:45,109.23,109.23,109.16,109.16,159
20211013  09:59:50,109.17,109.2,109.15,109.19,282
20211013  09:59:55,109.19,109.21,109.18,109.2,142
20211013  10:00:00,109.2,109.31,109.19,109.27,402
20211013  10:00:05,109.28,109.32,109.25,109.29,297
20211013  10:00:10,109.28,109.3,109.14,109.16,318
20211013  10:00:15,109.15,109.21,109.12,109.2,412
20211013  10:00:20,109.21,109.23,109.17,109.18,244
20211013  10:00:25,109.18,109.24,109.16,109.2,330
20211013  10:00:30,109.2,109.21,109.12,109.16,624
20211013  10:00:35,109.16,109.17,109.13,109.14,262
20211013  10:00:40,109.14,109.17,109.14,109.15,313
20211013  10:00:45,109.16,109.2,109.14,109.16,342
20211013  10:00:50,109.16,109.17,109.09,109.1,363
20211013  10:00:55,109.1,109.1,108.92,108.93,1581
20211013  10:01:00,108.92,109.05,108.91,109.05,242
20211013  10:01:05,109.06,109.07,108.96,108.97,295
20211013  10:01:10,108.97,108.98,108.88,108.88,350
20211013  10:01:15,108.88,108.93,108.85,108.88,247
20211013  10:01:20,108.9,108.9,108.81,108.82,158
20211013  10:01:25,108.81,108.87,108.8,108.81,205
20211013  10:01:30,108.81,108.85,108.77,108.78,204
20211013  10:01:35,108.77,108.78,108.75,108.77,244
20211013  10:01:40,108.77,108.8,108.75,108.76,206
20211013  10:01:45,108.74,108.8,108.73,108.79,136
20211013  10:01:50,108.79,108.81,108.75,108.77,134
20211013  10:01:55,108.77,108.8,108.75,108.76,123
20211013  10:02:00,108.76,108.87,108.71,108.83,277
20211013  10:02:05,108.83,108.83,108.75,108.8,124
20211013  10:02:10,108.8,108.85,108.79,108.8,254
20211013  10:02:15,108.81,108.81,108.65,108.7,432
