Date,Open,High,Low,Close,Volume
20211018  09:52:25,8.4204,8.44,8.41,8.4301,473
20211018  09:52:30,8.4309,8.44,8.43,8.4307,421
20211018  09:52:35,8.43,8.43,8.4,8.4099,1276
20211018  09:52:40,8.405,8.415,8.4,8.4,1315
20211018  09:52:45,8.4,8.42,8.4,8.4099,499
20211018  09:52:50,8.405,8.43,8.405,8.4201,570
20211018  09:52:55,8.425,8.4299,8.39,8.395,426
20211018  09:53:00,8.3975,8.42,8.38,8.4177,642
20211018  09:53:05,8.415,8.42,8.41,8.419,188
20211018  09:53:10,8.4106,8.43,8.41,8.43,306
20211018  09:53:15,8.43,8.44,8.4282,8.4301,402
20211018  09:53:20,8.4373,8.44,8.43,8.43,198
20211018  09:53:25,8.4302,8.435,8.42,8.4292,299
20211018  09:53:30,8.425,8.445,8.42,8.44,634
20211018  09:53:35,8.445,8.45,8.44,8.44,327
20211018  09:53:40,8.45,8.46,8.43,8.45,931
20211018  09:53:45,8.4522,8.49,8.4501,8.49,1666
20211018  09:53:50,8.49,8.49,8.4701,8.4899,1171
20211018  09:53:55,8.48,8.49,8.47,8.475,1066
20211018  09:54:00,8.4784,8.48,8.46,8.4799,832
20211018  09:54:05,8.46,8.48,8.46,8.475,464
20211018  09:54:10,8.475,8.48,8.47,8.48,285
20211018  09:54:15,8.475,8.48,8.47,8.4799,384
20211018  09:54:20,8.4723,8.48,8.46,8.47,564
20211018  09:54:25,8.4686,8.47,8.45,8.47,845
20211018  09:54:30,8.4601,8.4793,8.46,8.4701,435
20211018  09:54:35,8.475,8.49,8.47,8.4894,1211
20211018  09:54:40,8.49,8.5,8.48,8.4897,1154
20211018  09:54:45,8.485,8.49,8.48,8.485,514
20211018  09:54:50,8.485,8.49,8.48,8.4887,292
20211018  09:54:55,8.4899,8.49,8.47,8.4799,1299
20211018  09:55:00,8.48,8.5,8.48,8.485,1308
20211018  09:55:05,8.49,8.49,8.475,8.4896,496
20211018  09:55:10,8.48,8.49,8.48,8.485,548
20211018  09:55:15,8.4881,8.5,8.48,8.4903,391
20211018  09:55:20,8.4979,8.5,8.49,8.495,387
20211018  09:55:25,8.495,8.5,8.49,8.495,490
20211018  09:55:30,8.495,8.53,8.485,8.525,3509
20211018  09:55:35,8.52,8.53,8.5,8.509,1069
20211018  09:55:40,8.51,8.53,8.5023,8.525,658
20211018  09:55:45,8.529,8.53,8.52,8.5282,598
20211018  09:55:50,8.5297,8.56,8.525,8.5583,1640
20211018  09:55:55,8.5579,8.56,8.53,8.55,1138
20211018  09:56:00,8.5409,8.57,8.54,8.565,735
20211018  09:56:05,8.56,8.58,8.56,8.58,1054
20211018  09:56:10,8.5746,8.59,8.56,8.58,1418
20211018  09:56:15,8.58,8.58,8.56,8.5746,952
20211018  09:56:20,8.5721,8.58,8.57,8.575,1228
20211018  09:56:25,8.58,8.6,8.58,8.6,1734
20211018  09:56:30,8.595,8.6,8.58,8.58,1794
20211018  09:56:35,8.589,8.59,8.58,8.585,632
20211018  09:56:40,8.585,8.6,8.582,8.6,665
20211018  09:56:45,8.595,8.61,8.59,8.6099,1954
20211018  09:56:50,8.6098,8.65,8.6017,8.63,2525
20211018  09:56:55,8.63,8.63,8.6,8.6178,1363
20211018  09:57:00,8.611,8.62,8.59,8.595,1269
20211018  09:57:05,8.59,8.6,8.58,8.58,1209
20211018  09:57:10,8.5827,8.59,8.56,8.575,1570
20211018  09:57:15,8.58,8.5899,8.56,8.565,790
20211018  09:57:20,8.56,8.59,8.56,8.5875,741
20211018  09:57:25,8.5899,8.59,8.56,8.5705,668
20211018  09:57:30,8.57,8.5899,8.56,8.58,762
20211018  09:57:35,8.5816,8.59,8.57,8.5798,502
20211018  09:57:40,8.58,8.59,8.57,8.5706,331
20211018  09:57:45,8.5714,8.5782,8.53,8.555,2457
20211018  09:57:50,8.555,8.56,8.54,8.5401,785
20211018  09:57:55,8.5462,8.56,8.54,8.5583,644
20211018  09:58:00,8.5536,8.58,8.55,8.575,1112
20211018  09:58:05,8.58,8.58,8.55,8.565,671
20211018  09:58:10,8.565,8.58,8.5641,8.57,408
20211018  09:58:15,8.5716,8.59,8.57,8.585,460
20211018  09:58:20,8.585,8.59,8.58,8.58,421
20211018  09:58:25,8.5884,8.5899,8.57,8.585,716
20211018  09:58:30,8.585,8.59,8.57,8.5725,604
20211018  09:58:35,8.5721,8.5721,8.53,8.53,1521
20211018  09:58:40,8.5398,8.56,8.53,8.5596,418
20211018  09:58:45,8.5541,8.56,8.54,8.5492,244
20211018  09:58:50,8.545,8.55,8.53,8.5376,775
20211018  09:58:55,8.54,8.54,8.51,8.5201,2325
20211018  09:59:00,8.52,8.54,8.52,8.535,1940
20211018  09:59:05,8.53,8.55,8.53,8.545,527
20211018  09:59:10,8.5499,8.55,8.53,8.5444,493
20211018  09:59:15,8.5421,8.56,8.54,8.5522,550
20211018  09:59:20,8.56,8.57,8.5512,8.565,732
20211018  09:59:25,8.57,8.57,8.56,8.56,260
20211018  09:59:30,8.5689,8.58,8.56,8.5749,477
20211018  09:59:35,8.57,8.59,8.57,8.5888,838
20211018  09:59:40,8.585,8.59,8.56,8.5609,593
20211018  09:59:45,8.5608,8.58,8.55,8.5772,533
20211018  09:59:50,8.575,8.58,8.56,8.565,313
20211018  09:59:55,8.57,8.58,8.55,8.58,823
20211018  10:00:00,8.575,8.59,8.57,8.59,249
20211018  10:00:05,8.585,8.6,8.57,8.595,879
20211018  10:00:10,8.595,8.61,8.59,8.61,1329
20211018  10:00:15,8.61,8.62,8.59,8.605,1125
20211018  10:00:20,8.605,8.61,8.6,8.605,290
20211018  10:00:25,8.605,8.63,8.6,8.63,1082
20211018  10:00:30,8.63,8.63,8.605,8.605,716
20211018  10:00:35,8.61,8.63,8.6,8.6246,552
20211018  10:00:40,8.63,8.64,8.62,8.63,748
20211018  10:00:45,8.64,8.65,8.63,8.6429,1615
20211018  10:00:50,8.6498,8.65,8.63,8.6387,737
20211018  10:00:55,8.635,8.64,8.62,8.64,850
20211018  10:01:00,8.64,8.675,8.635,8.67,1224
20211018  10:01:05,8.6692,8.68,8.66,8.6618,1301
20211018  10:01:10,8.6699,8.7,8.66,8.695,1681
20211018  10:01:15,8.6933,8.7,8.67,8.6701,1249
20211018  10:01:20,8.675,8.68,8.66,8.6619,723
20211018  10:01:25,8.6621,8.69,8.66,8.6887,769
20211018  10:01:30,8.685,8.69,8.645,8.6514,1820
20211018  10:01:35,8.6514,8.68,8.65,8.68,1187
20211018  10:01:40,8.68,8.68,8.67,8.67,432
20211018  10:01:45,8.68,8.68,8.65,8.65,776
20211018  10:01:50,8.65,8.6599,8.6101,8.63,2165
20211018  10:01:55,8.6306,8.65,8.61,8.6141,2515
20211018  10:02:00,8.6116,8.64,8.61,8.6241,640
20211018  10:02:05,8.6203,8.6481,8.62,8.6481,578
20211018  10:02:10,8.6413,8.664,8.64,8.66,727
20211018  10:02:15,8.66,8.68,8.66,8.674,1125
20211018  10:02:20,8.675,8.72,8.67,8.705,1956
20211018  10:02:25,8.705,8.71,8.68,8.6887,1145
20211018  10:02:30,8.68,8.69,8.675,8.68,675
20211018  10:02:35,8.685,8.69,8.68,8.6873,717
20211018  10:02:40,8.685,8.69,8.68,8.69,338
20211018  10:02:45,8.685,8.72,8.685,8.695,1886
20211018  10:02:50,8.699,8.7,8.66,8.679,1486
20211018  10:02:55,8.67,8.69,8.67,8.6851,297
20211018  10:03:00,8.6803,8.6899,8.67,8.68,571
20211018  10:03:05,8.675,8.69,8.67,8.675,374
20211018  10:03:10,8.672,8.69,8.67,8.68,452
20211018  10:03:15,8.69,8.69,8.67,8.67,1349
20211018  10:03:20,8.675,8.6899,8.67,8.68,655
20211018  10:03:25,8.67,8.68,8.65,8.655,1085
20211018  10:03:30,8.6521,8.67,8.6521,8.665,633
20211018  10:03:35,8.66,8.67,8.66,8.6601,314
20211018  10:03:40,8.6679,8.67,8.61,8.61,1631
20211018  10:03:45,8.619,8.63,8.59,8.6298,1771
20211018  10:03:50,8.63,8.63,8.61,8.6156,461
20211018  10:03:55,8.6124,8.62,8.6,8.6,874
20211018  10:04:00,8.608,8.62,8.6,8.615,868
20211018  10:04:05,8.615,8.62,8.61,8.615,667
20211018  10:04:10,8.612,8.64,8.61,8.635,921
20211018  10:04:15,8.6372,8.64,8.63,8.63,229
20211018  10:04:20,8.635,8.6399,8.61,8.62,632
20211018  10:04:25,8.6238,8.625,8.61,8.61,346
20211018  10:04:30,8.6175,8.62,8.58,8.582,1525
20211018  10:04:35,8.5801,8.595,8.58,8.59,1634
20211018  10:04:40,8.59,8.5992,8.575,8.575,892
20211018  10:04:45,8.5743,8.58,8.5619,8.575,1096
20211018  10:04:50,8.58,8.59,8.575,8.58,524
20211018  10:04:55,8.5801,8.59,8.56,8.562,514
20211018  10:05:00,8.569,8.61,8.56,8.6023,1830
20211018  10:05:05,8.608,8.64,8.6,8.62,1073
20211018  10:05:10,8.6106,8.63,8.6106,8.63,310
20211018  10:05:15,8.6221,8.63,8.62,8.625,245
20211018  10:05:20,8.6201,8.63,8.62,8.625,324
20211018  10:05:25,8.629,8.63,8.61,8.611,670
20211018  10:05:30,8.61,8.6198,8.595,8.6178,648
20211018  10:05:35,8.61,8.6293,8.61,8.6293,423
20211018  10:05:40,8.625,8.63,8.62,8.625,229
20211018  10:05:45,8.625,8.65,8.62,8.6488,545
20211018  10:05:50,8.65,8.65,8.64,8.645,601
20211018  10:05:55,8.645,8.65,8.64,8.6402,313
20211018  10:06:00,8.645,8.69,8.64,8.6888,1243
20211018  10:06:05,8.6894,8.7,8.68,8.69,703
